000f01bf60b8e5320f46c4c98dad34bb,29467-118229763,2019-12-24 00:01:55,28.53026009,113.3701935
000f01bf60b8e5320f46c4c98dad34bb,29467-251882136,2019-12-24 00:01:57,28.52829742,113.3672943
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 00:02:32,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-118229783,2019-12-24 00:02:32,28.52979851,113.3720551
000f01bf60b8e5320f46c4c98dad34bb,29467-118229761,2019-12-24 00:12:03,28.529096600000003,113.3732834
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 00:12:04,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-118229763,2019-12-24 00:12:47,28.53026009,113.3701935
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 00:18:09,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-251882135,2019-12-24 00:19:30,28.53563881,113.3707199
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 00:23:17,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 00:25:28,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 00:26:13,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 00:28:14,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 00:40:43,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 00:41:06,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 01:09:56,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-251882115,2019-12-24 01:11:40,28.53555489,113.3702698
000f01bf60b8e5320f46c4c98dad34bb,29467-251882135,2019-12-24 01:12:26,28.53563881,113.3707199
000f01bf60b8e5320f46c4c98dad34bb,29467-251882135,2019-12-24 01:13:06,28.53563881,113.3707199
000f01bf60b8e5320f46c4c98dad34bb,29467-251882135,2019-12-24 01:20:38,28.53563881,113.3707199
000f01bf60b8e5320f46c4c98dad34bb,29467-251882135,2019-12-24 01:38:36,28.53563881,113.3707199
000f01bf60b8e5320f46c4c98dad34bb,29467-251882135,2019-12-24 01:43:45,28.53563881,113.3707199
