001321f76d28991dcca2c0f2b6674ffb,58209-65279897,2019-12-24 00:03:11,27.82444572,113.1328278
001321f76d28991dcca2c0f2b6674ffb,58209-65279881,2019-12-24 00:53:23,27.825767,113.134971
001321f76d28991dcca2c0f2b6674ffb,58209-65279881,2019-12-24 01:38:24,27.825767,113.134971
001321f76d28991dcca2c0f2b6674ffb,58209-65279897,2019-12-24 01:43:33,27.82444572,113.1328278
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 02:23:33,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 02:53:42,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 03:23:10,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 04:03:36,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279901,2019-12-24 04:13:10,27.82435799,113.1345596
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 05:23:23,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 05:43:23,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 06:43:12,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279897,2019-12-24 06:51:26,27.82444572,113.1328278
001321f76d28991dcca2c0f2b6674ffb,58209-65279897,2019-12-24 08:13:32,27.82444572,113.1328278
001321f76d28991dcca2c0f2b6674ffb,58209-118576642,2019-12-24 09:53:24,27.8291626,113.1351624
001321f76d28991dcca2c0f2b6674ffb,58209-118576642,2019-12-24 10:42:28,27.8291626,113.1351624
001321f76d28991dcca2c0f2b6674ffb,58209-118576642,2019-12-24 11:13:25,27.8291626,113.1351624
001321f76d28991dcca2c0f2b6674ffb,58209-65279897,2019-12-24 12:03:26,27.82444572,113.1328278
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 13:39:04,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 14:33:39,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 14:56:50,27.82860756,113.1321869
001321f76d28991dcca2c0f2b6674ffb,58209-65279897,2019-12-24 15:53:30,27.82444572,113.1328278
001321f76d28991dcca2c0f2b6674ffb,58209-118576642,2019-12-24 16:43:27,27.8291626,113.1351624
001321f76d28991dcca2c0f2b6674ffb,58209-65279877,2019-12-24 17:03:58,27.82860756,113.1321869
